customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Churn_Probability,Churn_Prediction,churn_label,prediction_label,active_status
15678882,540,Germany,Male,37,3,129965.18,1,0,0,19374.08,0,0.4779153997323226,0,Stayed,Predicted to Stay,Inactive
15789611,568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1,0.8416033506266103,1,Exited,Predicted to Churn,Inactive
15668679,630,France,Male,31,0,0.0,2,1,1,34475.14,0,0.084862630809134,0,Stayed,Predicted to Stay,Active
15631685,523,Germany,Male,60,1,163894.35,1,0,1,57061.71,0,0.28241565817821934,0,Stayed,Predicted to Stay,Active
15655658,678,France,Female,48,2,0.0,2,1,1,32301.88,0,0.09752855105545669,0,Stayed,Predicted to Stay,Active
15753591,438,France,Male,38,2,0.0,2,1,0,136859.55,0,0.037149747951208754,0,Stayed,Predicted to Stay,Inactive
15617348,544,France,Male,44,1,0.0,2,0,0,69244.24,0,0.10901525227570001,0,Stayed,Predicted to Stay,Inactive
15704581,595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0,0.1130099247234391,0,Stayed,Predicted to Stay,Active
15738487,678,France,Male,26,3,0.0,2,1,0,4989.33,0,0.006000433669865488,0,Stayed,Predicted to Stay,Inactive
15648069,850,France,Female,36,6,0.0,2,1,1,190194.95,0,0.0952238488860027,0,Stayed,Predicted to Stay,Active
15737627,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0,0.049386509488896314,0,Stayed,Predicted to Stay,Inactive
15731586,785,Spain,Female,31,2,121691.54,2,0,0,81778.72,0,0.10498327301379955,0,Stayed,Predicted to Stay,Inactive
15757467,563,Spain,Male,57,6,0.0,2,1,1,39297.48,0,0.019364142007115254,0,Stayed,Predicted to Stay,Active
15597709,602,France,Female,39,6,154121.32,2,1,0,176614.86,1,0.6562632567677791,1,Exited,Predicted to Churn,Inactive
15720529,591,France,Male,29,6,0.0,2,1,1,108684.65,0,0.032801021369155796,0,Stayed,Predicted to Stay,Active
15596797,643,Spain,Male,43,1,0.0,2,1,1,145764.4,0,0.021373668742458853,0,Stayed,Predicted to Stay,Active
15681755,605,France,Female,32,5,0.0,2,1,1,42135.28,0,0.03599654921985693,0,Stayed,Predicted to Stay,Active
15815271,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1,0.9974151663455703,1,Exited,Predicted to Churn,Inactive
15682860,769,Spain,Male,38,6,0.0,2,0,0,104393.78,0,0.021392352798363462,0,Stayed,Predicted to Stay,Inactive
15621546,620,France,Female,33,9,127638.35,1,1,1,192717.57,0,0.11662970112089749,0,Stayed,Predicted to Stay,Active
15705918,725,France,Male,31,8,0.0,2,1,1,59650.42,0,0.023916090222451426,0,Stayed,Predicted to Stay,Active
15684512,818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0,0.012967372298527974,0,Stayed,Predicted to Stay,Active
15671769,624,France,Female,71,4,170252.05,3,1,1,73679.59,1,0.9912666758479008,1,Exited,Predicted to Churn,Active
15642934,669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0,0.2890980619675022,0,Stayed,Predicted to Stay,Inactive
15594305,712,France,Female,32,1,0.0,2,1,0,1703.58,0,0.026122637573746787,0,Stayed,Predicted to Stay,Inactive
15789201,603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0,0.32664002357102245,0,Stayed,Predicted to Stay,Inactive
15706762,597,France,Female,41,4,145809.53,2,1,1,52319.26,0,0.16929851747583782,0,Stayed,Predicted to Stay,Active
15766183,580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0,0.0019341583154245585,0,Stayed,Predicted to Stay,Active
15777994,718,France,Female,39,3,0.0,2,1,1,145355.11,0,0.10562113760022128,0,Stayed,Predicted to Stay,Active
15568162,527,Spain,Male,53,8,0.0,1,1,1,51711.57,0,0.38471526850274185,0,Stayed,Predicted to Stay,Active
15680643,729,Spain,Female,42,1,0.0,2,1,1,149535.97,0,0.06699953155717622,0,Stayed,Predicted to Stay,Active
15761854,746,France,Female,24,4,0.0,1,0,1,94105.0,0,0.07219909214017244,0,Stayed,Predicted to Stay,Active
15730793,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,0.8491257043656063,1,Exited,Predicted to Churn,Active
15692137,759,France,Female,46,2,0.0,1,1,1,138380.11,0,0.5583925617763769,1,Stayed,Predicted to Churn,Active
15608595,748,France,Female,39,3,157371.54,1,0,1,97734.3,0,0.17650529871802265,0,Stayed,Predicted to Stay,Active
15709459,698,Spain,Female,63,5,0.0,1,1,1,173576.71,0,0.10781766012698266,0,Stayed,Predicted to Stay,Active
15775750,686,France,Male,37,9,134560.62,1,1,0,27596.39,0,0.4284760291715224,0,Stayed,Predicted to Stay,Inactive
15585855,679,France,Male,40,1,0.0,1,1,1,16897.19,0,0.4954686547087645,0,Stayed,Predicted to Stay,Active
15752139,682,Germany,Male,36,5,72373.62,2,1,0,36895.99,0,0.028979563991800725,0,Stayed,Predicted to Stay,Inactive
15768295,778,France,Female,34,7,109564.1,1,0,1,113046.81,0,0.06297567418806944,0,Stayed,Predicted to Stay,Active
15766906,742,France,Female,25,4,132116.13,2,1,0,129933.5,0,0.010485309541259018,0,Stayed,Predicted to Stay,Inactive
15725776,649,Germany,Male,24,7,101195.23,1,0,0,133091.32,0,0.21198238734255767,0,Stayed,Predicted to Stay,Inactive
15682576,763,France,Male,67,1,149436.73,2,0,1,106282.74,0,0.09969357701424358,0,Stayed,Predicted to Stay,Active
15704081,595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0,0.04894418247198696,0,Stayed,Predicted to Stay,Active
15719940,628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1,0.913840149004189,1,Exited,Predicted to Churn,Inactive
15672894,625,France,Female,36,8,129944.39,2,0,0,198914.8,0,0.012338390530271671,0,Stayed,Predicted to Stay,Inactive
15667451,733,France,Male,36,5,0.0,2,1,1,109127.54,0,0.03021554273086441,0,Stayed,Predicted to Stay,Active
15636767,665,Spain,Female,32,10,0.0,1,1,1,22487.45,0,0.33397642863119953,0,Stayed,Predicted to Stay,Active
15571415,805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1,0.9885420372293823,1,Exited,Predicted to Churn,Inactive
15575605,725,France,Male,38,6,0.0,2,1,1,158697.28,0,0.010770708444682553,0,Stayed,Predicted to Stay,Active
15649160,554,France,Female,38,3,138731.95,1,1,1,194138.36,0,0.1554129049179799,0,Stayed,Predicted to Stay,Active
15615832,675,Spain,Female,35,8,155621.08,1,0,1,35177.31,0,0.01929295439548158,0,Stayed,Predicted to Stay,Active
15600975,556,France,Female,54,4,150005.38,1,1,0,157015.5,1,0.9891733023311673,1,Exited,Predicted to Churn,Inactive
15690772,635,Spain,Female,48,2,0.0,2,1,1,136551.25,0,0.11329302340247202,0,Stayed,Predicted to Stay,Active
15565714,601,France,Male,47,1,64430.06,2,0,1,96517.97,0,0.4856232065153834,0,Stayed,Predicted to Stay,Active
15763108,600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1,0.9773130980407887,1,Exited,Predicted to Churn,Inactive
15723884,758,Spain,Male,40,3,0.0,2,0,0,96097.65,0,0.024569347728195686,0,Stayed,Predicted to Stay,Inactive
15644453,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1,0.7110256037498877,1,Exited,Predicted to Churn,Inactive
15655464,640,France,Female,67,3,0.0,1,0,1,42964.63,0,0.050324106232938495,0,Stayed,Predicted to Stay,Active
15783883,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1,0.8759616899872952,1,Exited,Predicted to Churn,Inactive
15787693,559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1,0.6045354875722597,1,Exited,Predicted to Churn,Inactive
15664793,754,Spain,Female,50,7,146777.44,2,0,1,150685.52,0,0.6719431342688155,1,Stayed,Predicted to Churn,Active
15642391,621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1,0.9783126585934346,1,Exited,Predicted to Churn,Inactive
15756538,654,France,Female,37,5,0.0,1,0,1,71492.28,0,0.2929064405640798,0,Stayed,Predicted to Stay,Active
15668830,650,Spain,Male,24,8,108881.73,1,1,0,104492.83,0,0.40741961183733194,0,Stayed,Predicted to Stay,Inactive
15796569,831,Spain,Female,44,10,0.0,1,0,1,47729.33,0,0.42649130948269076,0,Stayed,Predicted to Stay,Active
15677112,519,France,Male,39,2,112957.26,2,1,0,97593.16,0,0.2345160438412231,0,Stayed,Predicted to Stay,Inactive
15815040,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1,0.7959327669187752,1,Exited,Predicted to Churn,Active
15590434,577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0,0.21747378453628693,0,Stayed,Predicted to Stay,Active
15597536,576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0,0.6225673674938662,1,Stayed,Predicted to Churn,Inactive
15723989,646,France,Male,40,5,93680.43,2,1,1,179473.26,0,0.15240622348668065,0,Stayed,Predicted to Stay,Active
15767358,711,Germany,Female,45,1,97486.15,2,1,0,50610.62,0,0.6493612340134142,1,Stayed,Predicted to Churn,Inactive
15594812,806,Spain,Female,37,2,137794.18,2,0,1,75232.02,0,0.003606853538469774,0,Stayed,Predicted to Stay,Active
15688210,670,France,Female,39,8,101928.51,1,0,0,89205.54,0,0.2242431462103129,0,Stayed,Predicted to Stay,Inactive
15681509,679,Spain,Female,28,9,0.0,2,0,1,61761.77,0,0.011812077141316317,0,Stayed,Predicted to Stay,Active
15572390,850,Spain,Female,39,6,0.0,2,1,0,103921.43,0,0.041671068701660825,0,Stayed,Predicted to Stay,Inactive
15801441,670,Germany,Female,35,2,79585.96,1,0,1,198802.9,0,0.3356036988811077,0,Stayed,Predicted to Stay,Active
15783859,733,France,Female,24,3,161884.99,1,1,1,9617.24,0,0.007736104803510901,0,Stayed,Predicted to Stay,Active
15575243,764,France,Female,39,1,129068.54,2,1,1,187905.12,0,0.14629414669729016,0,Stayed,Predicted to Stay,Active
15773421,673,France,Female,42,4,0.0,2,1,0,121440.8,0,0.18396107208005882,0,Stayed,Predicted to Stay,Inactive
15788776,588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1,0.9963492483156394,1,Exited,Predicted to Churn,Inactive
15765257,564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1,0.6602797189108918,1,Exited,Predicted to Churn,Active
15661412,715,France,Male,32,8,175307.32,1,1,0,187051.23,0,0.41166261256735087,0,Stayed,Predicted to Stay,Inactive
15636478,621,France,Male,31,7,136658.61,1,1,1,148689.13,0,0.03988188819916736,0,Stayed,Predicted to Stay,Active
15603683,796,Spain,Female,23,3,146584.19,2,0,0,125445.8,0,0.050996248914870576,0,Stayed,Predicted to Stay,Inactive
15651868,672,France,Male,34,6,0.0,1,0,0,22736.06,0,0.2458305846846675,0,Stayed,Predicted to Stay,Inactive
15815443,527,Spain,Female,46,10,131414.76,1,1,0,54947.51,0,0.4766633196280685,0,Stayed,Predicted to Stay,Inactive
15682686,722,France,Female,38,3,0.0,2,0,1,167984.72,0,0.1299958288564151,0,Stayed,Predicted to Stay,Active
15697460,596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0,0.1059098991279383,0,Stayed,Predicted to Stay,Active
15748432,746,France,Female,32,4,0.0,2,1,1,72909.75,0,0.03367326558869911,0,Stayed,Predicted to Stay,Active
15698271,523,France,Female,26,4,0.0,2,1,0,185488.81,0,0.0663423674655363,0,Stayed,Predicted to Stay,Inactive
15808662,624,France,Male,44,3,0.0,2,1,0,88407.51,0,0.05277534447208581,0,Stayed,Predicted to Stay,Inactive
15690372,553,Spain,Male,38,1,181110.13,2,1,0,184544.59,0,0.11728754305058643,0,Stayed,Predicted to Stay,Inactive
15781875,850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0,0.0011584469889343739,0,Stayed,Predicted to Stay,Active
15801473,599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0,0.0673151374576864,0,Stayed,Predicted to Stay,Inactive
15704509,492,France,Male,35,8,121063.49,1,0,0,85421.48,0,0.04672810053019724,0,Stayed,Predicted to Stay,Inactive
15694666,707,Spain,Male,48,8,88441.64,1,1,1,119903.2,1,0.7562084452665975,1,Exited,Predicted to Churn,Active
15731166,743,France,Female,30,1,127023.39,1,1,1,138780.89,0,0.02931216209054084,0,Stayed,Predicted to Stay,Active
15728523,522,France,Male,41,5,144147.68,1,1,1,14789.9,0,0.4714549454638938,0,Stayed,Predicted to Stay,Active
15788442,681,Spain,Female,57,2,173306.13,1,0,1,131964.66,0,0.2826600113918782,0,Stayed,Predicted to Stay,Active
15689781,826,France,Female,49,0,0.0,1,0,0,178709.98,1,0.9507894383769713,1,Exited,Predicted to Churn,Inactive
15764226,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0,0.6801890046805532,1,Stayed,Predicted to Churn,Active
15809837,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1,0.8546372308864458,1,Exited,Predicted to Churn,Active
15805212,806,France,Female,67,1,0.0,2,0,1,103945.58,0,0.005682779275351239,0,Stayed,Predicted to Stay,Active
15716082,703,Spain,Male,39,6,152685.4,1,0,0,183656.12,0,0.2209105137461484,0,Stayed,Predicted to Stay,Inactive
15643056,755,Germany,Female,38,1,82083.52,1,0,1,10333.78,0,0.16597429961026539,0,Stayed,Predicted to Stay,Active
15654859,612,Spain,Female,63,2,131629.17,2,1,0,122109.58,1,0.915654350266948,1,Exited,Predicted to Churn,Inactive
15761158,719,France,Female,54,7,0.0,2,1,1,125041.52,0,0.06524306298307372,0,Stayed,Predicted to Stay,Active
15577515,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1,0.964857836606979,1,Exited,Predicted to Churn,Active
15723827,683,France,Male,30,4,114779.35,1,0,0,183171.47,0,0.06749923147945622,0,Stayed,Predicted to Stay,Inactive
15646594,749,France,Male,41,5,57568.94,1,1,1,61128.29,0,0.12755284558002086,0,Stayed,Predicted to Stay,Active
15712877,724,Spain,Male,36,1,0.0,2,1,0,52462.25,0,0.0600134416094592,0,Stayed,Predicted to Stay,Inactive
15598802,770,Spain,Male,30,8,0.0,2,0,1,50839.85,0,0.013841533201079384,0,Stayed,Predicted to Stay,Active
15699340,680,France,Male,37,4,0.0,2,1,0,61240.87,0,0.022715249589827777,0,Stayed,Predicted to Stay,Inactive
15691150,699,France,Female,32,4,110559.46,1,1,1,127429.56,0,0.08839744911504664,0,Stayed,Predicted to Stay,Active
15608688,442,France,Male,34,4,0.0,2,1,0,68343.08,0,0.02010558450645838,0,Stayed,Predicted to Stay,Inactive
15737998,529,France,Male,46,8,0.0,1,0,0,126511.94,1,0.9271869841589938,1,Exited,Predicted to Churn,Inactive
15735837,574,Spain,Male,36,3,0.0,2,1,1,8559.66,0,0.014364578365191262,0,Stayed,Predicted to Stay,Active
15659100,605,France,Male,33,9,128152.82,1,0,0,147822.81,0,0.03546821117929756,0,Stayed,Predicted to Stay,Inactive
15609070,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1,0.9969771578904572,1,Exited,Predicted to Churn,Active
15650313,632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0,0.4964370947949874,0,Stayed,Predicted to Stay,Active
15627699,558,France,Male,32,10,105000.23,1,1,0,190019.61,0,0.042161546549020275,0,Stayed,Predicted to Stay,Inactive
15591010,434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1,0.9491344882483838,1,Exited,Predicted to Churn,Inactive
15798895,525,France,Female,59,6,55328.4,1,1,0,83342.73,1,0.9758925048724099,1,Exited,Predicted to Churn,Inactive
15745375,640,Germany,Male,23,3,72012.76,1,1,0,161333.13,0,0.01826527457186278,0,Stayed,Predicted to Stay,Inactive
15775235,690,France,Female,36,6,110480.48,1,0,0,81292.33,0,0.3166207027156365,0,Stayed,Predicted to Stay,Inactive
15780088,607,Spain,Male,34,9,132439.99,1,1,0,177747.72,0,0.18282099810333519,0,Stayed,Predicted to Stay,Inactive
15649379,850,France,Female,46,3,0.0,2,1,1,187980.21,0,0.01310508030662271,0,Stayed,Predicted to Stay,Active
15713983,780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0,0.11060605839143874,0,Stayed,Predicted to Stay,Inactive
15709252,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1,0.8275698643087914,1,Exited,Predicted to Churn,Active
15699238,618,Spain,Female,40,8,0.0,2,1,0,80204.38,0,0.25113584684099904,0,Stayed,Predicted to Stay,Inactive
15732884,676,France,Male,29,7,131959.86,1,0,0,189268.81,0,0.07012276009767382,0,Stayed,Predicted to Stay,Inactive
15587297,507,France,Male,33,7,0.0,2,1,1,85411.01,0,0.008234294229217056,0,Stayed,Predicted to Stay,Active
15684722,490,France,Male,34,5,122952.9,2,0,0,154360.97,0,0.06324973724748702,0,Stayed,Predicted to Stay,Inactive
15621244,678,France,Male,36,0,107379.68,1,1,1,84460.18,0,0.0396774314345655,0,Stayed,Predicted to Stay,Active
15744273,637,Germany,Male,30,6,122641.56,2,1,0,65618.01,0,0.33819873760843194,0,Stayed,Predicted to Stay,Inactive
15682540,602,France,Female,33,8,0.0,2,1,1,112928.74,0,0.0457797242878481,0,Stayed,Predicted to Stay,Active
15636521,744,Spain,Female,30,1,124037.28,1,1,1,142210.94,0,0.060384486181427624,0,Stayed,Predicted to Stay,Active
15785339,640,France,Female,50,9,117565.03,2,0,0,82559.77,0,0.4282061069731476,0,Stayed,Predicted to Stay,Inactive
15638983,684,France,Female,38,5,133189.4,1,0,0,127388.06,0,0.26228228961487393,0,Stayed,Predicted to Stay,Inactive
15654625,495,Germany,Male,39,8,120252.02,2,1,1,10160.23,0,0.053815069063652285,0,Stayed,Predicted to Stay,Active
15697310,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0,0.3677630983326777,0,Stayed,Predicted to Stay,Inactive
15678210,684,France,Male,38,5,105069.98,2,1,1,198355.28,0,0.00678774093540463,0,Stayed,Predicted to Stay,Active
15575438,613,France,Male,42,7,115076.06,1,1,1,79323.61,0,0.131758004448687,0,Stayed,Predicted to Stay,Active
15632789,794,France,Male,30,8,0.0,2,1,1,24113.91,0,0.0036021795220676062,0,Stayed,Predicted to Stay,Active
15621423,736,France,Female,42,7,117280.23,3,0,0,41921.06,1,0.979185369504746,1,Exited,Predicted to Churn,Inactive
15573520,692,Germany,Male,49,6,110540.43,2,0,1,107472.99,0,0.47222656672722324,0,Stayed,Predicted to Stay,Active
15740458,703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0,0.09978493533961073,0,Stayed,Predicted to Stay,Inactive
15762799,720,Germany,Male,23,0,187861.18,2,1,1,104120.17,0,0.02641160823297649,0,Stayed,Predicted to Stay,Active
15686885,777,Germany,Male,44,3,124655.59,2,0,1,79792.3,0,0.1407675638957878,0,Stayed,Predicted to Stay,Active
15565996,653,France,Male,44,8,0.0,2,1,1,154639.72,0,0.05484152786845624,0,Stayed,Predicted to Stay,Active
15662152,552,France,Female,38,9,134105.01,1,0,0,57850.1,0,0.3817290705849346,0,Stayed,Predicted to Stay,Inactive
15711742,708,France,Female,34,4,0.0,1,1,1,62868.33,0,0.16034304569004523,0,Stayed,Predicted to Stay,Active
15701885,647,France,Female,40,9,0.0,2,0,1,92357.21,0,0.09586581856357984,0,Stayed,Predicted to Stay,Active
15774262,597,Germany,Male,52,8,83693.34,2,1,1,161083.53,0,0.09009053395997342,0,Stayed,Predicted to Stay,Active
15567839,501,France,Male,42,9,114631.23,1,0,1,91429.74,0,0.06055664288283582,0,Stayed,Predicted to Stay,Active
15644400,709,France,Male,44,9,128601.98,1,1,0,117031.2,0,0.45059661098405646,0,Stayed,Predicted to Stay,Inactive
15797246,621,Germany,Female,34,2,91258.52,2,1,0,44857.4,0,0.06627749749839709,0,Stayed,Predicted to Stay,Inactive
15778290,799,France,Male,70,8,70416.75,1,1,1,36483.52,0,0.0017490107385373687,0,Stayed,Predicted to Stay,Active
15708714,675,France,Female,33,6,0.0,2,1,0,34045.61,0,0.030097700093566708,0,Stayed,Predicted to Stay,Inactive
15586183,561,France,Female,35,5,0.0,2,1,0,59981.62,0,0.10752561401854026,0,Stayed,Predicted to Stay,Inactive
15761733,707,France,Female,42,10,0.0,2,1,1,152944.39,0,0.48019945203071446,0,Stayed,Predicted to Stay,Active
15773934,670,France,Male,33,6,88294.6,1,1,0,66979.06,0,0.11473221183658076,0,Stayed,Predicted to Stay,Inactive
15705343,649,Spain,Female,32,7,0.0,1,1,0,28797.32,0,0.46031416642876155,0,Stayed,Predicted to Stay,Inactive
15593959,524,France,Male,28,1,93577.3,1,1,1,51670.82,0,0.02213713937739317,0,Stayed,Predicted to Stay,Active
15664615,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,0.7509441179136576,1,Exited,Predicted to Churn,Active
15671014,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,0.008818213130274206,0,Stayed,Predicted to Stay,Active
15657778,657,France,Male,33,1,84309.57,2,0,0,103914.4,0,0.043454835065433,0,Stayed,Predicted to Stay,Inactive
15585192,686,Spain,Male,39,10,136258.06,1,0,0,89199.51,0,0.21075347185126286,0,Stayed,Predicted to Stay,Inactive
15592914,683,France,Female,29,9,0.0,2,1,1,48849.89,0,0.07189844257285233,0,Stayed,Predicted to Stay,Active
15770995,753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0,0.8431310846294032,1,Stayed,Predicted to Churn,Inactive
15570990,520,Spain,Female,30,4,145222.99,2,0,0,145160.96,0,0.29684094001772954,0,Stayed,Predicted to Stay,Inactive
15596165,547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0,0.021180396304567816,0,Stayed,Predicted to Stay,Active
15788131,653,France,Male,47,6,0.0,1,1,0,50695.93,1,0.8531887602755782,1,Exited,Predicted to Churn,Inactive
15800773,648,Spain,Female,28,9,102282.61,1,1,1,157891.11,0,0.11492392922154546,0,Stayed,Predicted to Stay,Active
15690153,639,France,Female,37,4,116121.84,2,0,1,181850.74,0,0.10882205049192163,0,Stayed,Predicted to Stay,Active
15638989,711,France,Female,25,5,190066.54,1,0,0,51345.39,1,0.2532039086833553,0,Exited,Predicted to Stay,Inactive
15623210,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1,0.999140364163265,1,Exited,Predicted to Churn,Inactive
15652658,721,France,Male,36,1,155176.83,2,1,1,49653.37,0,0.06342069364912709,0,Stayed,Predicted to Stay,Active
15684440,548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,0.10839539199496345,0,Stayed,Predicted to Stay,Active
15730287,679,France,Male,41,8,147726.98,3,1,0,172749.4,1,0.9936753585393127,1,Exited,Predicted to Churn,Inactive
15720353,553,France,Male,41,1,0.0,2,1,0,90607.31,0,0.05355931750129332,0,Stayed,Predicted to Stay,Inactive
15767231,757,France,Male,36,7,144852.06,1,0,0,130861.95,0,0.19207323448009062,0,Stayed,Predicted to Stay,Inactive
15761554,581,France,Male,54,4,89299.81,1,0,0,5558.47,1,0.9441048628409502,1,Exited,Predicted to Churn,Inactive
15706637,718,Spain,Male,40,9,0.0,2,0,0,121537.91,0,0.04941662396779895,0,Stayed,Predicted to Stay,Inactive
15690492,625,France,Male,41,6,97663.16,2,1,0,57128.78,0,0.06229810694569843,0,Stayed,Predicted to Stay,Inactive
15694237,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0,0.17053534628998884,0,Stayed,Predicted to Stay,Inactive
15729771,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1,0.752513140199661,1,Exited,Predicted to Churn,Active
15609823,751,Spain,Female,34,8,127095.14,2,0,0,479.54,0,0.04647009075154314,0,Stayed,Predicted to Stay,Inactive
15793366,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0,0.05141843585003172,0,Stayed,Predicted to Stay,Active
15614813,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0,0.8182618932220768,1,Stayed,Predicted to Churn,Inactive
15566495,704,Spain,Female,24,2,0.0,1,1,0,35600.25,1,0.8450885363728428,1,Exited,Predicted to Churn,Inactive
15707602,539,France,Female,47,2,127286.04,2,1,1,166929.43,1,0.7343641587439969,1,Exited,Predicted to Churn,Active
15635244,716,France,Female,29,6,0.0,2,1,1,98998.61,0,0.11178127264480646,0,Stayed,Predicted to Stay,Active
15805627,670,France,Male,37,2,0.0,2,1,1,54229.74,0,0.017044244121819974,0,Stayed,Predicted to Stay,Active
15607986,555,France,Male,40,10,139930.18,1,1,1,105720.09,0,0.07084871748038579,0,Stayed,Predicted to Stay,Active
15799785,679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0,0.1927284976474807,0,Stayed,Predicted to Stay,Active
15699963,571,France,Male,38,1,121405.04,1,1,1,154844.22,0,0.10262270093651361,0,Stayed,Predicted to Stay,Active
15624595,512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0,0.13740865864325305,0,Stayed,Predicted to Stay,Active
15629750,697,France,Male,35,5,133087.76,1,1,0,64771.61,0,0.2152573373775034,0,Stayed,Predicted to Stay,Inactive
15651460,424,Spain,Male,34,7,0.0,1,1,1,16250.61,0,0.10765923684003754,0,Stayed,Predicted to Stay,Active
15753550,684,France,Female,43,7,0.0,2,1,0,131093.99,0,0.1382947612582993,0,Stayed,Predicted to Stay,Inactive
15594133,697,Spain,Male,62,7,0.0,1,1,0,129188.18,1,0.9629601925505009,1,Exited,Predicted to Churn,Inactive
15772329,580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1,0.7975299767038767,1,Exited,Predicted to Churn,Inactive
15591552,600,France,Female,32,7,98877.95,1,1,0,132973.21,0,0.06964617677839743,0,Stayed,Predicted to Stay,Inactive
15750921,521,France,Male,37,5,105843.26,2,1,1,84908.2,0,0.04075985856191167,0,Stayed,Predicted to Stay,Active
15701687,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1,0.9876079264176238,1,Exited,Predicted to Churn,Inactive
15728906,634,France,Male,77,5,0.0,2,1,1,161579.85,0,0.0002534192160184796,0,Stayed,Predicted to Stay,Active
15670029,445,France,Female,33,7,0.0,2,1,0,122625.68,0,0.150525004462697,0,Stayed,Predicted to Stay,Inactive
15763579,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,0.13134759881235072,0,Stayed,Predicted to Stay,Active
15728010,485,France,Male,37,5,0.0,2,0,1,170226.47,0,0.03226666286121214,0,Stayed,Predicted to Stay,Active
15663194,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1,0.919496380836431,1,Exited,Predicted to Churn,Active
15736510,605,Spain,Female,57,2,0.0,3,1,0,66652.75,1,0.9979041626099957,1,Exited,Predicted to Churn,Inactive
15745804,628,France,Male,25,7,0.0,2,1,1,195977.75,0,0.0009640764171047247,0,Stayed,Predicted to Stay,Active
15631451,604,Spain,Female,28,6,0.0,2,1,1,69056.26,0,0.055253736105418574,0,Stayed,Predicted to Stay,Active
15746995,724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0,0.45413229026930557,0,Stayed,Predicted to Stay,Inactive
15730673,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0,0.7908752160783153,1,Stayed,Predicted to Churn,Inactive
15734649,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1,0.928091615312973,1,Exited,Predicted to Churn,Inactive
15701081,785,France,Male,36,2,0.0,1,0,1,61811.1,0,0.11905990669500392,0,Stayed,Predicted to Stay,Active
15632503,563,France,Female,32,0,148326.09,1,1,0,191604.27,1,0.7159894060336427,1,Exited,Predicted to Churn,Inactive
15585928,821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0,0.1775351795659725,0,Stayed,Predicted to Stay,Active
15648681,747,France,Female,47,5,139914.6,4,0,1,129964.56,1,0.9990125815373606,1,Exited,Predicted to Churn,Active
15747757,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1,0.9953004326930899,1,Exited,Predicted to Churn,Inactive
